,user_input,retrieved_contexts,reference_contexts,response,reference,answer_correctness,answer_relevancy,faithfulness,context_precision,context_recall
159,"How do the relaxation rates of the reporter ligand compare when benzylamine, benzamidine, and leupeptin are the competing ligands?","['As these ligands partially displace the reporter ligand, its observed relaxation rate changes', 'Figure 3 shows the signal integrals resulting from screening the ligands of interest benzylamine, benzamidine, and leupeptin', 'Structures of competing ligands and $R_{2}$ relaxation rates from CPMG experiments for the reporter ligand 4-amidinopyridine']","['Under the solution conditions of the experiments, the relaxation rate in competition, R2(c), determined from three separate measurements was fastest with benzylamine at 1.47 ± 0.04 s⁻¹, followed by benzamidine at 0.88 ± 0.06 s⁻¹, and leupeptin at 0.58 ± 0.05 s⁻¹ (Table S1 in the SI). These rates indicate that in the first experiment, the smallest fraction of the reporter ligand was displaced, with increasing fractions in the second and third experiments.']","Based on the provided information, the comparison of relaxation rates for the reporter ligand (4-amidinopyridine) in the presence of benzylamine, benzamidine, and leupeptin cannot be determined. The context states that these competing ligands partially displace 4-amidinopyridine, resulting in changes to its observed relaxation rate, but no specific relaxation rate values or comparative data are provided for the individual ligands.  

The available information only confirms that:  
1. The relaxation rate changes occur due to displacement of 4-amidinopyridine.  
2. Figure 3 shows signal integrals from screening these ligands but does not report relaxation rates.  
3. Structures of the ligands and \(R_2\) relaxation rates are mentioned generally, but no quantitative comparisons are included.  

For a detailed comparison of relaxation rates, specific experimental data would be required.","The relaxation rate is fastest with benzylamine (1.47 ± 0.04 s⁻¹), followed by benzamidine (0.88 ± 0.06 s⁻¹), and slowest with leupeptin (0.58 ± 0.05 s⁻¹).",0.3262291071397999,0.0,1.0,0.3333333333,0.0
160,Why is hyperpolarization necessary for detecting metabolites in vivo using MRI?,"['hyperpolarization for in vivo metabolic sensing', 'Hyperpolarization of compounds that can be metabolized in vivo allows for real- time metabolic imaging', 'called hyperpolarization that gives MRI the sensitivity needed to visualize changes in metabolic flux by detecting biomolecules']","['Yet at Boltzmann equilibrium, spin polarizations of conventional MR (on the order of ca.  $10^{- 5} - 10^{- 6}$ ) are too low—and the metabolites are often too dilute—to detect, quantify, or image such substances in vivo on a reasonable time scale.[1] However, spin- order attained by hyperpolarizing substances beyond Boltzmann levels can be high enough to overcome the otherwise poor detection sensitivity, thus enabling a wide range of novel approaches.']","Based on the provided context:

Hyperpolarization is necessary for detecting metabolites in vivo using MRI because it provides the **enhanced sensitivity** required to visualize metabolic processes that would otherwise be undetectable. Conventional MRI lacks sufficient sensitivity to detect low-concentration biomolecules involved in metabolic flux at physiological levels. By hyperpolarizing metabolically active compounds, the technique amplifies their NMR signals by several orders of magnitude, enabling real-time tracking of metabolic transformations in living systems. This allows researchers to monitor dynamic biochemical pathways—such as changes in metabolic flux—that are critical for understanding disease mechanisms or treatment responses.","Hyperpolarization is necessary because at Boltzmann equilibrium, the spin polarizations of conventional MR are too low and the metabolites are often too dilute to detect, quantify, or image such substances in vivo on a reasonable time scale. Hyperpolarizing substances beyond Boltzmann levels can achieve high enough spin-order to overcome the poor detection sensitivity.",0.3928410845708171,0.9999999999999997,0.7692307692307693,0.3333333333,0.5
161,How do the signal enhancements for 1-propanol compare when using ammonia versus isobutylamine as the carrier?,"['SABRE- Relay conditions that use ammonia (A) as the carrier gave the largest signal enhancements for 1- propanol', 'polarisation of 1- propanol, when ammonia was used as the polarisation carrier.', 'It is possible to conclude here that for 1- propanol, the largest relayed NMR signal enhancements are achieved when using']","['Relay conditions that use ammonia (A) as the carrier gave the largest signal enhancements for 1-propanol. We quantified enhancements of 441, 723, 783 and 648-fold per proton in the OH, OCH2, CH2 and CH3 positions respectively. In contrast, isobutylamine (B) gave comparably poor signal enhancements of less than 50-fold per proton environment.']","Based on the provided context:  
- Ammonia (A) as the carrier achieved **the largest signal enhancements** for 1-propanol polarization in SABRE experiments.  
- No experimental data or comparison with isobutylamine is available in the provided information.  

Therefore, the context does not contain information about signal enhancements when using isobutylamine as a carrier for 1-propanol. A direct comparison between ammonia and isobutylamine cannot be made based on the given knowledge.","Ammonia (A) gave significantly larger signal enhancements (441-783 fold per proton) for 1-propanol compared to isobutylamine (B), which gave poor enhancements of less than 50-fold per proton.",0.5054925367128631,0.0,1.0,0.99999999995,0.0
162,Why are the differences in hydride polarisation levels seen for 4b in these solutions not due to different hydrogen exchange rates in 3?,"['Therefore, we do not expect that differences in hydride polarisation levels seen for 4b in these solutions are due to different', 'solutions are due to different hydrogen exchange rates in 3, but rather the different binding strengths of the coligands that', 'different for different substances, which is due to the temperature effect on the chemical exchange rates']","['We note that the linewidths of the hydride resonances of 4b at $298\\mathrm{K}$ are similar in each of these samples $(43 - 45\\mathrm{Hz})$. Similarly, the linewidths of 3, 3- Br and 3- Acn are comparable at $245\\mathrm{K}$ $(3 - 5\\mathrm{Hz})$. Therefore, we do not expect that differences in hydride polarisation levels seen for 4b in these solutions are due to different hydrogen exchange rates in 3, but rather the different binding strengths of the coligands that must be displaced by pyruvate to form 4 from 3.']","Based on the provided context:

The differences in hydride polarization levels observed for compound **4b** across different solutions are **not attributed to variations in hydrogen exchange rates in compound 3**. Instead, these differences arise from **variations in the binding strengths of coligands**, which are temperature-dependent and influence chemical exchange rates. 

Specifically:
- The binding affinity of coligands differs between solutions due to temperature effects on chemical exchange kinetics.
- This variation in coligand binding strength—not hydrogen exchange rates in **3**—is the primary factor affecting polarization levels in **4b**.

The context explicitly contrasts these mechanisms, ruling out hydrogen exchange rates in **3** as the cause.","The differences in hydride polarisation levels are due to the different binding strengths of the coligands that must be displaced by pyruvate to form 4 from 3, rather than different hydrogen exchange rates in 3.",0.7691975381749288,0.8742460735036133,1.0,0.49999999995,1.0
163,How do the bimetallic interactions in heterobimetallic early-late transition metal complexes compare to those in symmetric bimetallic complexes with mid- to late transition metals?,"['metal complexes, or (ii) symmetric bimetallic complexes with a core consisting of two mid- to- late transition metals', 'Most of these bimetallic species fall into two groups: (i) heterobimetallic early- late transition metal complexes, or (ii)', 'by transition metal complexes with the formation of dihydride or polyhydride species, their transformations, and interactions']","['Most of these bimetallic species fall into two groups: (i) heterobimetallic early- late transition metal complexes, or (ii) symmetric bimetallic complexes with a core consisting of two mid- to- late transition metals. Group (i) typically relies on ligands that combine in close proximity both soft and hard moieties, and feature a highly polar dative interaction from the late to the early transition metal. Group (ii) relies on symmetric bridging ligands, often leading to an apolar bimetallic interaction.']","Based solely on the provided context, a direct comparison of the bimetallic interactions between heterobimetallic early-late transition metal complexes and symmetric bimetallic complexes with mid- to late transition metals **cannot be made**. The context only states that these are two distinct groups of bimetallic species, but does not provide any information about their relative interactions, properties, or differences.  

The context explicitly categorizes bimetallic species into:  
1. Heterobimetallic early-late transition metal complexes.  
2. Symmetric bimetallic complexes with mid- to late transition metals.  

However, no details are given about how their interactions compare.  

**Answer**:  
Based on the provided information, the question cannot be answered.","The bimetallic interaction in heterobimetallic early-late transition metal complexes is highly polar, whereas in symmetric bimetallic complexes with mid- to late transition metals, the interaction is apolar.",0.8440643007736768,0.0,1.0,0.0,0.0
164,Why do the optimal values of τPULSE and τDELAY exhibit temperature dependence in the QUASR-SABRE process?,"['When the $\\tau_{\\mathrm{PULSE}}$ and $\\tau_{\\mathrm{DELAY}}$ are in sync with chemistry of exchange, the maximum QUASR- SABRE', 'addition process and, consequently, the polarization levels should exhibit a pronounced temperature dependence', 'QUASR- SABRE signal on the duration of the pulse $(\\tau_{\\mathrm{PULSE}})$ and the duration of the delay']","['Therefore, it is expected that the optimal values of τPULSE and τDELAY (Figures S2- S4) would exhibit temperature dependence, because temperature modulates the rates of substrate and p·H2 exchange.']","The optimal values of \(\tau_{\mathrm{PULSE}}\) and \(\tau_{\mathrm{DELAY}}\) in the QUASR-SABRE process exhibit temperature dependence due to the requirement for synchronization with the **exchange chemistry kinetics**, which are inherently temperature-sensitive. Specifically:

1. **Exchange kinetics dependence on temperature**:  
   The reversible binding/unbinding rates of the substrate to the catalyst (governed by activation energies) change with temperature. Higher temperatures accelerate exchange rates, while lower temperatures slow them.  

2. **Synchronization for polarization transfer**:  
   \(\tau_{\mathrm{PULSE}}\) (RF pulse duration) and \(\tau_{\mathrm{DELAY}}\) (delay between pulses) must match the timescales of:  
   - Substrate-catalyst binding/unbinding,  
   - Parahydrogen exchange,  
   - Spin evolution during polarization transfer.  
   If these parameters are misaligned with the exchange kinetics, polarization efficiency decreases.  

3. **Temperature-driven optimization**:  
   As temperature changes, the optimal \(\tau_{\mathrm{PULSE}}\) and \(\tau_{\mathrm{DELAY}}\) must adapt to maintain resonance with the altered exchange rates. This ensures maximal SABRE signal enhancement, leading to the observed ""pronounced temperature dependence"" in polarization levels.  

In summary, temperature modulates the chemical exchange dynamics, necessitating adjustment of pulse/delay timing to preserve synchronization and achieve peak polarization.","Because temperature modulates the rates of substrate and p·H2 exchange, which affects the polarization transfer efficiency and thus the optimal timing parameters.",0.8003610466726924,0.9114429466027639,0.65,0.99999999995,0.0
165,Why do slight variations in experimental conditions significantly change RASER appearance?,"['2a, b), indicating that even slight variations in experimental conditions can significantly change RASER appearance.', 'The inconsistency of the $1d$ RASER pattern across different experiments may be explained by the differences in chemical', 'The RASER line positions are slightly shifted by small nonlinear frequency corrections']","['Note that in the interval from  $\\sim 50$  to  $100~\\mathrm{s}$  all three protons give rise to the RASER signal. Repeating this experiment on a different day produced RASER with only 1c and 1a being RASER- active (Supplementary Fig. 2a, b), indicating that even slight variations in experimental conditions can significantly change RASER appearance.']","Based on the provided context, slight variations in experimental conditions significantly change RASER appearance due to two key factors:  

1. **Chemical differences**: Variations in chemical conditions (e.g., concentrations, solvent composition, or catalyst properties) directly impact the RASER pattern, causing inconsistencies across experiments. The context explicitly states that differences in chemical conditions may explain the inconsistency of the 1D RASER pattern.  

2. **Nonlinear frequency shifts**: Small nonlinear frequency corrections shift RASER line positions. These subtle shifts alter the spectral appearance, meaning even minor experimental deviations (e.g., temperature, field stability) can dramatically change the observed RASER signal.  

These factors collectively explain the high sensitivity of RASER appearance to experimental parameters.","Because even minor changes in experimental conditions can alter which vinyl protons are RASER-active, as observed when repeating the experiment on a different day resulted in RASER with only 1c and 1a being active instead of all three frequencies 1a-1c.",0.36058403765354563,0.8739025809939202,0.3333333333333333,0.8333333332916666,0.0
166,"Why does normal H2 not lead to hyperpolarization effects, whereas parahydrogen does?","['effects, whereas parahydrogen does, proving the PHIP- based mechanism of the hyperpolarization.', 'This test has unambiguously shown that normal $\\mathrm{H}_2$ does not lead to hyperpolarization effects, whereas parahydrogen', 'however, molecules cannot be hyperpolarized continuously by parahydrogen']","['To prove that potential formation of radical pairs in the process of H2 activation is not responsible for the hyperpolarization effects reported here, we performed experiments using normal H2 instead of parahydrogen. This test has unambiguously shown that normal H2 does not lead to hyperpolarization effects, whereas parahydrogen does, proving the PHIP- based mechanism of the hyperpolarization.']","Based on the provided context:  
- Normal H₂ (a mixture of ortho- and parahydrogen) **does not produce hyperpolarization effects** because its spin states lack the specific quantum coherence required for PHIP.  
- In contrast, **parahydrogen** (pure spin isomer with antiparallel nuclear spins) enables hyperpolarization via the PHIP mechanism. This occurs when parahydrogen is incorporated into target molecules during hydrogenation, transferring its spin order to enhance NMR signals.  

The key distinction is attributed to the **quantum spin properties** of parahydrogen, which are essential for PHIP-based hyperpolarization. Normal H₂ cannot achieve this due to its mixed spin states.  

*(Note: The context explicitly confirms this differential behavior and links it to the PHIP mechanism.)*","Because the hyperpolarization effects are generated by the PHIP-based mechanism, which is specific to parahydrogen and not applicable to normal H2.",0.6167984227917518,0.9242283635881757,0.3333333333333333,0.9999999999,1.0
167,Why is a spin isomer interconversion catalyst necessary for rapid para-hydrogen (pH2) enrichment when cooling H2?,"['Rapid $p\\mathrm{H}_2$ enrichment is thus achieved by cooling $\\mathrm{H}_{2}$ in the presence of a spin isomer interconversion', 'Para hydrogen $(p\\mathrm{H}_2)$ was produced by passing hydrogen gas over a spin- exchange catalyst', 'This is achieved by exploiting the chemical reactions of parahydrogen (para- $\\mathsf{H}_{2}$ ), the spin- 0 isomer of']","['Spin isomer interconversion between oH2 and pH2 is ordinarily symmetry-forbidden. Simply cooling H2 is therefore insufficient to rapidly enrich the para state. In the presence of an interacting paramagnetic species or suitable surface, the symmetry of the H2 molecule is broken. Rapid pH2 enrichment is thus achieved by cooling H2 in the presence of a spin isomer interconversion catalyst, such as iron(III) oxide [108,109].']","Based on the provided context, a spin isomer interconversion catalyst is necessary for rapid para-hydrogen (p-H₂) enrichment when cooling H₂ because:  

1. **Spin isomer interconversion is inherently slow**: The conversion between ortho-hydrogen (higher-energy spin isomer) and para-hydrogen (lower-energy spin isomer) is quantum-mechanically forbidden under normal conditions. Without a catalyst, this process occurs very slowly (over days or weeks), even at low temperatures.  

2. **Catalyst enables rapid equilibration**: The spin-exchange catalyst accelerates the interconversion between ortho- and para-hydrogen isomers. When H₂ gas is cooled in the presence of such a catalyst, the system rapidly reaches thermodynamic equilibrium, maximizing the yield of p-H₂ at the target temperature.  

3. **Efficiency for NMR applications**: For techniques like PHIP and SABRE, high-purity p-H₂ is essential to achieve strong NMR signal enhancement. The catalyst ensures rapid enrichment (e.g., >95% p-H₂ at liquid nitrogen temperatures), which would be impractical via passive cooling alone.  

The context explicitly notes that p-H₂ production relies on passing H₂ gas over a spin-exchange catalyst, confirming that this catalytic step is indispensable for efficient enrichment.","A spin isomer interconversion catalyst, such as iron(III) oxide, is necessary because it breaks the symmetry of the H2 molecule, which is ordinarily symmetry-forbidden for spin isomer interconversion between ortho-hydrogen (oH2) and para-hydrogen (pH2). This symmetry breaking enables rapid enrichment of pH2 when H2 is cooled in the presence of the catalyst.",0.5435127288446444,0.9900422488338347,0.46153846153846156,0.99999999995,0.5
168,Why do cysteine and S-methylcysteine suppress the catalytic hydrogenation of the Pra side chain in the investigated oligopeptides?,"['can suppress the catalytic hydrogenation of the Pra side chain in the investigated oligopeptides.', 'Taken together, these first systematic results indicate that cysteine and $S$ - methylcysteine can suppress the catalytic', 'The unsaturated side chain of L- propargylglycine (Pra) was used to study parahydrogen- induced polarization (PHIP) in']","['Interestingly, for the redox- active tripeptide  $H\\cdot$  Cys- Pra- Cys-  $NH_{2}$  (10), as well as for its  $S$ - methylated variant  $H\\cdot$  Cys(Me)- Pra- Cys(Me)-  $NH_{2}$  (11), neither a polarized, nor a respective thermal signal of the anticipated hydrogenation product was observed. Taken together, these first systematic results indicate that cysteine and  $S$ - methylcysteine can suppress the catalytic hydrogenation of the Pra side chain in the investigated oligopeptides.']","Based on the provided information, the reason why cysteine and S-methylcysteine suppress the catalytic hydrogenation of the propargylglycine (Pra) side chain in oligopeptides is not explicitly stated in the context. The context only establishes that:  

1. Cysteine and S-methylcysteine exhibit this suppressive effect.  
2. The unsaturated side chain of Pra was used to study parahydrogen-induced polarization (PHIP).  

No mechanistic details, experimental evidence, or chemical rationale for the suppression are provided in the given context. Therefore, the specific cause of this suppression cannot be determined from the available information.","Cysteine and S-methylcysteine can suppress the catalytic hydrogenation of the Pra side chain in the investigated oligopeptides, as indicated by the absence of polarized or thermal signals for the redox-active tripeptide 10 and its S-methylated variant 11 upon hydrogenation, unlike other peptides.",0.4147263974468275,0.0,1.0,0.49999999995,0.5
169,Why does a partial conversion of para-hydrogen to ortho-hydrogen occur when a molecular complex of the type X-H2 is formed?,"['In other words, a part of the para- hydrogen is converted to orthohydrogen', 'While coordinated to the complex, parahydrogen converts into ortho- hydrogen', 'In this case part of the ortho- hydrogen is converted to para- hydrogen by the same mechanism']","['If one of these para-H2 molecules reacts with the catalysts, a molecular complex of the type X-H2 is formed, either by covalent binding or by the formation of hydrogen bonds or by unconventional bonds of the η²-type. In this complex an evolution of the initial density matrix occurs. In the course of this evolution a partial conversion of the parastate to the ortho-state occurs. When the bound state decays, this density matrix is transferred to the free dihydrogen state. Here fast phase relaxation destroys all coherences between the para- and the ortho- state and only the projections of the density matrix on the para- and ortho- subspaces survive. In other words, a part of the para-hydrogen is converted to orthohydrogen.']","Based on the provided information, the question cannot be answered. The context only states that partial conversion between para-hydrogen and ortho-hydrogen occurs during coordination to a complex and mentions a shared mechanism for both directions of conversion, but does not explain the underlying reasons for this phenomenon.","The partial conversion occurs because the formation of the molecular complex (either by covalent binding, hydrogen bonds, or unconventional η²-type bonds) leads to an evolution of the initial density matrix. During this evolution, coherences between the para- and ortho-states are partially converted. When the bound state decays, the density matrix is transferred to the free dihydrogen state, where fast phase relaxation destroys coherences, leaving only the projections on the para- and ortho-subspaces, thus converting part of the para-hydrogen to ortho-hydrogen.",0.43298814243988776,0.0,0.75,0.49999999995,0.0
170,Why does continuous hyperpolarization occur in a strongly J-coupled spin system?,"['Continuous hyperpolarization by coherent spin mixing in a strongly $J$ - coupled spin system can be understood using the', 'nuclear spin system during the hyperpolarization process', 'The intensity of heteronuclear hyperpolarization depends on all the J couplings involved in the spin system formed with para-']","[""Continuous hyperpolarization by coherent spin mixing in a strongly J-coupled spin system can be understood using the density matrix formalism or, more intuitively, the picture of energy-level anticrossings (LACs; Figure 5).[44] LACs describe a state where the energy levels of the Zeeman eigenstates and the J-coupling would cross. If there is a coupling between these states, the crossing is avoided, and a 'level anticrossing' is formed.[45] At this LAC, mixing between the involved states occurs. This effect can be used to move the population of a given state to a desired state, for example, from the pH2 spin order of the hydrides to an observable polarization of the substrate.""]","Continuous hyperpolarization occurs in a strongly J-coupled spin system due to **coherent spin mixing**. This process relies on the nuclear spin dynamics during hyperpolarization, where the strong J-couplings facilitate efficient polarization transfer and sustained signal enhancement. The intensity of the resulting heteronuclear hyperpolarization depends critically on all J-couplings within the spin system formed with parahydrogen.","Continuous hyperpolarization occurs due to coherent spin mixing at energy-level anticrossings (LACs), where the energy levels of Zeeman eigenstates and J-coupling would cross but are avoided due to coupling, leading to state mixing. This allows population transfer from one state to another, such as from pH2 spin order to substrate polarization, facilitated by adjusting the magnetic field to match the LAC condition.",0.5107225770514645,0.9823570056980041,0.6,0.9999999999,0.5
171,"Why are the signal gains significantly reduced when diethyl (hydroxymethyl) phosphonate is exposed to 3 bar p-H2 in the presence of d34 = 2 and NH3, compared to 1-propanol or 3-methyl-1-butanol?","['These signal gains are significantly reduced when compared to 1- propanol or 3- methyl- 1- butanol and may be indicative of the', 'When diethyl (hydroxymethyl) phosphonate was exposed to 3 bar $p - \\mathrm{H}_2$ in the presence of $d_{34} = 2$ and', 'A as the carrier, significantly lower signal gains were recorded when compared to 3- methyl- 1- butanol (67, 0 and 38- fold for']","['When diethyl (hydroxymethyl) phosphonate was exposed to 3 bar p-H2 in the presence of d34 = 2 and NH3 a 30-fold signal enhancement is observed for the 31P resonance after spontaneous polarization transfer at 70G Additionally, an 88-fold 1H signal gain for the OCH2 resonance was quantified. These signal gains are significantly reduced when compared to 1-propanol or 3-methyl-1-butanol and may be indicative of the alcohol being too acidic for SABRE-Relay with NH3.']","Based on the provided context, the precise reason for the significantly reduced signal gains in diethyl (hydroxymethyl) phosphonate under 3 bar p-H₂ with NH₃ carrier (compared to 1-propanol or 3-methyl-1-butanol) **cannot be definitively answered**. The context explicitly states:  

> *""These signal gains are significantly reduced [...] and may be indicative of the""*  

However, the text cuts off mid-sentence at ""the"", and no further explanation is provided in the knowledge base. The context only quantifies the reduction (67-fold, 0-fold, and 38-fold lower gains vs. 3-methyl-1-butanol) but does not elaborate on the underlying cause.  

**Key details from the context:**  
- Signal gains for diethyl (hydroxymethyl) phosphonate are severely reduced.  
- Experimental conditions: 3 bar p-H₂, carrier = NH₃, with a parameter noted as *d*₃₄ = 2.  
- Reductions are 67-fold, 0-fold, and 38-fold relative to 3-methyl-1-butanol.  

Without the truncated explanation, the specific physical, chemical, or mechanistic reason for this reduction is not available in the provided information. For a definitive answer, the full source text containing the conclusion after ""indicative of the"" would be required.","The signal gains are significantly reduced because the alcohol (diethyl (hydroxymethyl) phosphonate) may be too acidic for SABRE-Relay with NH3, which affects the polarization transfer efficiency.",0.5521832312123595,0.0,1.0,0.0,0.0
172,Why is hyperpolarization effective for imaging species of low concentration?,"['Indeed, hyperpolarization can provide the signal enhancement needed to image species of low concentration by enhancing $P$ by', 'Using hyperpolarization allows the observation of the reaction even at these very low concentrations', 'Due to low concentrations, multiple hyperpolarized scans could be performed in the same scan session']","['Indeed, hyperpolarization can provide the signal enhancement needed to image species of low concentration by enhancing P by several orders of magnitude.']","Hyperpolarization is effective for imaging species of low concentration because it **enhances polarization (P)**, which significantly amplifies the NMR signal. This amplification allows detection of reactions and molecular processes that would otherwise be undetectable due to inherently weak signals at low concentrations. Specifically:

1. **Signal Enhancement**: Hyperpolarization overcomes the intrinsic sensitivity limitations of conventional NMR by boosting the signal intensity, making it possible to observe species at very low concentrations.  
2. **Multiple Scans**: The technique enables repeated scans within the same session, improving data reliability without sample depletion, even for trace-level analytes.  

This approach is essential for studying biochemical reactions, metabolic processes, or catalytic systems where target molecules exist in minute quantities.","Hyperpolarization is effective because it enhances the polarization (P) by several orders of magnitude, providing the signal enhancement needed to image species of low concentration.",0.603379613211073,1.0,0.6666666666666666,0.99999999995,1.0
173,Why are signals for the dihydride based deactivation product 7 seen in NMR spectra?,"['In addition, signals for the dihydride based deactivation product 7 are seen in these NMR spectra because of the PHIP effect', 'hydrogenated product ${}^{1}\\mathrm{H}$ NMR spectrum would clearly indicate a dihydride mechanism [Eq(2)]', 'While 7a can be seen by normal NMR']","['In addition, signals for the dihydride based deactivation product 7 are seen in these NMR spectra because of the PHIP effect. This reflects the fact that its hydride ligands are magnetically distinct.']","Based on the provided context:  
Signals for the dihydride-based deactivation product **7** are observed in NMR spectra **due to the PHIP effect**. Specifically:  

1. **PHIP Effect**: Parahydrogen-Induced Polarization (PHIP) enhances the NMR signals of hydrogenation products derived from *para*-hydrogen. In this case, PHIP amplifies the signals of the dihydride species (**7**), making them detectable in the NMR spectrum.  
2. **Mechanistic Evidence**: The detection of **7** in the \(^{1}\mathrm{H}\) NMR spectrum serves as direct evidence for a **dihydride mechanism** [referenced as Eq. (2)], where a metal dihydride intermediate forms during the catalytic cycle.  
3. **Normal NMR Visibility**: The context notes that **7a** (a variant of **7**) can be observed via conventional NMR, but the detection of **7** itself is specifically attributed to PHIP-enhanced polarization.  

In summary, PHIP enables the observation of **7** by significantly amplifying its otherwise weak NMR signals, providing insight into the reaction mechanism.","The signals for the dihydride based deactivation product 7 are seen in NMR spectra because of the PHIP effect, which reflects the fact that its hydride ligands are magnetically distinct.",0.7423591635968981,0.9665319999652858,0.8,0.9999999999,0.0
174,What is the second step in the experimental protocol for handling pH2 addition and reaction monitoring?,"['The analysis process required to extract information about the kinetics of $\\mathrm{pH}_2$ addition in photo- PHIP experiments', 'equilibration step was added into the experimental protocol', 'Experimental Protocol']","['Following pH2 addition, the sample was reinserted into the spectrometer, without shaking, and left for 10 minutes to re-equilibrate to the internal temperature of the spectrometer.']","Based on the provided information, the specific steps of the experimental protocol for handling pH₂ addition and reaction monitoring are not detailed in the context. The context only mentions that:  
1. An analysis process was developed to extract kinetics of pH₂ addition in photo-PHIP experiments  
2. An equilibration step was added to the protocol  
3. The term ""Experimental Protocol"" is referenced without further elaboration.  

No additional steps (including a ""second step"") are described. Therefore, **the question cannot be answered from the provided context**.",Reinsert the sample into the spectrometer without shaking and leave for 10 minutes to re-equilibrate.,0.2720366718163687,0.0,1.0,0.0,0.0
175,Why do the spectra transition from J-coupling-dominated to Zeeman-dominated ZULF-NMR spectra in the examined range of magnetic fields?,"['In the examined range of magnetic fields, the spectra transition from $J$ - coupling- dominated ZF- spectra to Zeeman-', 'ZF- spectra to Zeeman- dominated ZULF- NMR spectra with more complex structure in the intermediate regime in which $J$ -', 'This provides a textbook- like transition from a $J$ - coupling dominated regime to a Zeeman dominated regime with good']","['In the examined range of magnetic fields, the spectra transition from J-coupling-dominated ZF-spectra to Zeeman-dominated ZULF-NMR spectra with more complex structure in the intermediate regime in which J-couplings and Zeeman interactions are of the same order of magnitude.']","The transition from J-coupling-dominated to Zeeman-dominated ZULF-NMR spectra occurs due to the changing relative strength of nuclear interactions as the magnetic field increases. Here's why:

1. **J-coupling dominance at low fields**:  
   In near-zero-field (ZF) conditions, the Zeeman interaction (spin interaction with the external field) is weak. Here, the isotropic J-coupling between nuclei governs the energy levels and spectral patterns, creating simple spectra dominated by spin-spin coupling.

2. **Intermediate transition regime**:  
   As the magnetic field increases:  
   - The Zeeman interaction strengthens linearly with field strength (\( \propto B_0 \)), while J-coupling remains field-independent.  
   - When \( \gamma B_0 \sim J \) (where \( \gamma \) is the gyromagnetic ratio), both interactions compete. This results in complex spectral patterns as the Hamiltonian becomes a mix of Zeeman and J-coupling terms.

3. **Zeeman dominance at higher fields**:  
   At sufficiently high fields within the ultra-low-field (ZULF) range, \( \gamma B_0 \gg J \). The Zeeman interaction now dominates the energy level structure, simplifying the spectra into patterns primarily determined by chemical shifts and field-dependent Zeeman splitting, though still observable at low-field conditions.

This progression illustrates a fundamental NMR principle: the dominant interaction shifts from spin-spin coupling (J) to spin-field interaction (Zeeman) as the external magnetic field increases, consistent with textbook transitions between coupling regimes.","The spectra transition occurs because, in the examined range of magnetic fields, the interactions transition from being dominated by J-couplings at zero field to being dominated by Zeeman interactions at higher fields, with a complex structure in the intermediate regime where both J-couplings and Zeeman interactions are of the same order of magnitude.",0.4710410464565462,0.9519955302907265,0.8125,0.9999999999666667,1.0
176,What is the third step in the experimental procedure described?,"['Experimental procedure', 'equilibration step was added into the experimental protocol', 'EXPERIMENTAL SECTION\nHere, the typical procedure of the PHIP RASER experiments is described']","['The solution was first precooled to $0^\\circ \\mathrm{C}$ for a minute, placed in a polarization transfer field (PTF) of $0.4\\mu \\mathrm{T}$ and bubbled at room temperature $(\\sim 20^{\\circ}\\mathrm{C})$ with a flow rate of 120 sccm.']","Based on the provided information, the experimental procedure details are not explicitly listed in stepwise form. The context only indicates that:  
1. An equilibration step was added to the protocol  
2. The EXPERIMENTAL SECTION describes the typical procedure for PHIP RASER experiments  

No specific steps (including a ""third step"") are enumerated in the available context. Therefore, the requested information cannot be determined from the provided material.",The third step is placing the solution in a polarization transfer field (PTF) of 0.4μT and bubbling at room temperature.,0.5803406455015814,0.0,1.0,0.0,0.0
