filename,title,tags
10.1021_acs.analchem.2c04817_cleaned.txt,Parahydrogen in Reversible Exchange Induces Long-Lived $^ { 1 5 } _ { \mathsf { N } }$ Hyperpolarization of Anticancer Drugs Anastrozole and Letrozole,"['hyperpolarization', 'SABRE', 'parahydrogen', 'anticancer drugs', 'NMR', 'nitrogen-15', 'magnetic resonance']"
10.1021_acs.analchem.3c01049_cleaned.txt,SABRE Hyperpolarization of Exchangeable Protons in Methanol‑ $d _ { 4 }$ through Dynamic Covalent Bonds,"['SABRE', 'hyperpolarization', 'dynamic covalent bonds', 'methanol-d4', 'nuclear magnetic resonance', 'para-hydrogen', 'acetal exchange']"
10.1021_acs.analchem.3c02087_cleaned.txt,Enzymatic Reactions Observed with Zero- and Low-Field Nuclear Magnetic Resonance,"['zero-field NMR', 'low-field NMR', 'hyperpolarization', 'enzyme-catalyzed reactions', 'parahydrogen-induced polarization', 'metabolic imaging', 'microfluidic NMR']"
10.1021_acs.analchem.3c02709_cleaned.txt,R2 Relaxometry of SABRE-Hyperpolarized Substrates at a Low Magnetic Field,"['NMR relaxometry', 'SABRE hyperpolarization', 'low magnetic field', 'R2 relaxation', 'chemical exchange', 'parahydrogen', 'CPMG experiment']"
10.1021_acs.analchem.3c05233_cleaned.txt,MATRESHCA,"['hyperpolarization', 'parahydrogen', 'microtesla magnetic fields', 'SABRE-SHEATH', 'PHIP', 'NMR', 'biomedical applications']"
10.1021_acs.analchem.4c01374_cleaned.txt,Modeling Ligand Exchange Kinetics in Iridium Complexes Catalyzing SABRE Nuclear Spin Hyperpolarization,"['SABRE', 'nuclear spin hyperpolarization', 'ligand exchange kinetics', 'iridium complexes', 'NMR spectroscopy', 'chemical exchange', 'pyridine', '4-aminopyridine', 'nicotinamide']"
10.1021_acs.analchem.4c04226_cleaned.txt,Temperature-Sensitive Magnetic Resonance Probes,"['nuclear magnetic resonance', 'SABRE', 'hyperpolarization', 'temperature sensing', 'pyridine-2-carbaldehyde', 'benchtop NMR', 'real-time monitoring']"
10.1021_acs.analchem.6b02130_cleaned.txt,Open-Source Automated Parahydrogen Hyperpolarizer for Molecular Imaging Using $^ { 1 3 } { \mathsf C }$ Metabolic Contrast Agents,"['parahydrogen induced polarization', 'hyperpolarizer', 'molecular imaging', 'metabolic contrast agents', 'open-source hardware', 'NMR spectroscopy', 'MRI']"
10.1021_acs.analchem.7b01363_cleaned.txt,Aqueous Ligand-Stabilized Palladium Nanoparticle Catalysts for Parahydrogen-Induced $^ { 1 3 } { \mathsf C }$ Hyperpolarization,"['palladium nanoparticles', 'parahydrogen-induced polarization', 'NMR sensitivity enhancement', 'aqueous heterogeneous catalysis', 'carbon hyperpolarization', 'biocompatible ligands', 'unprotected amino acids']"
10.1021_acs.analchem.9b00259_cleaned.txt,Clinical-Scale Batch-Mode Production of Hyperpolarized Propane Gas for MRI,"['hyperpolarized propane', 'MRI contrast agent', 'parahydrogen-induced polarization', 'clinical-scale production', 'NMR spectroscopy', 'long-lived spin states', 'heterogeneous catalysis']"
10.1021_acs.analchem.9b00729_cleaned.txt,Reaction Monitoring Using SABRE-Hyperpolarized Benchtop (1 T) NMR Spectroscopy,"['SABRE', 'hyperpolarization', 'NMR spectroscopy', 'reaction monitoring', 'benchtop NMR', 'hydrogen isotope exchange', 'parahydrogen']"
10.1021_acs.bioconjchem.6b00148_cleaned.txt,Efficient Synthesis of Nicotinamide-1- $^ { 1 5 } _ { \mathsf { N } }$ for Ultrafast NMR Hyperpolarization Using Parahydrogen,"['Nicotinamide', 'NMR hyperpolarization', 'Parahydrogen', 'SABRE method', 'Isotopic enrichment', 'Zincke reaction', 'Molecular imaging']"
10.1021_acs.inorgchem.6b02560_cleaned.txt,Iridium Cyclooctene Complex That Forms a Hyperpolarization Transfer Catalyst before Converting to a Binuclear C−H Bond Activation Product Responsible for Hydrogen Isotope Exchange,"['Iridium complex', 'Hyperpolarization', 'SABRE', 'Hydrogen isotope exchange', 'Catalysis', 'NMR spectroscopy', 'Parahydrogen']"
10.1021_acs.jpca.2c07150_cleaned.txt,"Interplay of Near-Zero-Field Dephasing, Rephasing, and Relaxation Dynamics and [1- $^ { 1 3 } { \sf C } ]$ Pyruvate Polarization Transfer Efficiency in Pulsed SABRE-SHEATH","['SABRE-SHEATH', 'hyperpolarization', 'pyruvate', 'NMR', 'microtesla pulses', 'polarization transfer', 'biomedical imaging']"
10.1021_acs.jpca.3c02317_cleaned.txt,Nitrogen-15 and Fluorine-19 Relaxation Dynamics and Spin-Relayed SABRE-SHEATH Hyperpolarization of Fluoro-[15N3]metronidazole,"['SABRE-SHEATH', 'hyperpolarization', '15N', '19F', 'metronidazole', 'hypoxia sensing', 'spin-relayed polarization transfer']"
10.1021_acs.jpca.5b06802_cleaned.txt,The Role of the Amino Protecting Group during Parahydrogenation of Protected Dehydroamino Acids,"['Parahydrogen Induced Polarization', 'Dehydroamino Acids', 'Amino Protecting Group', 'DFT Calculations', 'Hyperpolarization NMR', 'Hydrogenation Mechanism', 'Reaction Intermediates']"
10.1021_acs.jpca.5c00373_cleaned.txt,Parahydrogen-Induced Methylated Amino Acid Hyperpolarization and Regression-Based Hyperpolarization Enhancement Factor Prediction,"['Nuclear Magnetic Resonance', 'Magnetic Resonance Imaging', 'Hyperpolarization', 'SABRE', 'Amino Acids', 'Regression Model', 'DFT']"
10.1021_acs.jpca.8b07163_cleaned.txt,Chemical Exchange Reaction Effect on Polarization Transfer Efficiency in SLIC-SABRE,"['SLIC-SABRE', 'hyperpolarization', 'SABRE', 'NMR', 'polarization transfer', 'chemical exchange', 'IrIMes catalyst']"
10.1021_acs.jpca.8b07459_cleaned.txt,Only Para-Hydrogen Spectroscopy (OPSY) Revisited,"['Para-hydrogen spectroscopy', 'NMR spectroscopy', 'Chemical analysis', 'Magnetic resonance imaging', 'Hyperpolarization', 'PHIP', 'OPSY']"
10.1021_acs.jpcb.0c02583_cleaned.txt,"Remarkable Levels of $^{15}_{\mathsf{N}}$ Polarization Delivered through SABRE into Unlabeled Pyridine, Pyrazine, or Metronidazole Enable Single Scan NMR Quantification at the mM Level","['SABRE', 'NMR spectroscopy', 'hyperpolarization', 'nitrogen-15', 'pyridine', 'pyrazine', 'metronidazole']"
10.1021_acs.jpcb.4c07877_cleaned.txt,"15N SABRE-SHEATH and NMR/DFT Characterization of AminoMetronidazole, a Metabolic Product of the Antibiotic and Prospective Hypoxia Contrast Agent Metronidazole","['SABRE-SHEATH', 'NMR', 'DFT', 'amino-MNZ', 'metronidazole', 'hypoxia imaging', 'MRI contrast agent']"
10.1021_acs.jpcb.5b03032_cleaned.txt,RF-SABRE,"['RF-SABRE', 'hyperpolarization', 'NMR', 'MRI', 'spin order transfer', 'parahydrogen', 'high magnetic field']"
10.1021_acs.jpcb.6b02830_cleaned.txt,Molecular MRI in the Earth’s Magnetic Field Using Continuous Hyperpolarization of a Biomolecule in Water,"['molecular MRI', 'continuous hyperpolarization', 'biomolecule', 'SABRE', 'low-field NMR', 'parahydrogen', 'nicotinamide']"
10.1021_acs.jpcc.0c01149_cleaned.txt,Hyperpolarized Magnetic Resonance of Exchangeable Protons Using Parahydrogen and Aminosilane,"['Hyperpolarization', 'Parahydrogen', 'Aminosilane', 'SABRE', 'NMR spectroscopy', 'Exchangeable protons', 'Iridium complex']"
10.1021_acs.jpcc.0c07203_cleaned.txt,Deciphering the Nature of Ru Sites in Reductively Exsolved Oxides with Electronic and Geometric Metal−Support Interactions,"['reductive exsolution', 'metal-support interactions', 'ruthenium', 'catalysis', 'X-ray absorption spectroscopy', 'X-ray photoelectron spectroscopy', 'propene hydrogenation']"
10.1021_acs.jpcc.1c00037_cleaned.txt,Flow MAS NMR for In Situ Monitoring of Carbon Dioxide Capture and Hydrogenation Using Nanoporous Solids,"['flow MAS NMR', 'carbon dioxide capture', 'hydrogenation', 'nanoporous solids', 'in situ monitoring', 'amine-functionalized silica', 'Pt/ETS-10 catalyst']"
10.1021_acs.jpcc.1c00112_cleaned.txt,A Novel Wilkinson’s Type Silica Supported Polymer Catalyst,"['Wilkinson’s catalyst', 'silica supported polymer', 'solid-state NMR', 'hyperpolarization', 'hydrogenation', 'styrene', 'PHIP']"
10.1021_acs.jpcc.1c02560_cleaned.txt,Pairwise Stereoselective Hydrogenation of Propyne on Supported Pd−Ag Catalysts Investigated by Parahydrogen-Induced Polarization,"['stereoselective hydrogenation', 'Pd-Ag catalysts', 'parahydrogen-induced polarization', 'propyne', 'NMR spectroscopy', 'bimetallic nanoparticles', 'catalytic selectivity']"
10.1021_acs.jpcc.1c08424_cleaned.txt,Pd on Nanodiamond/Graphene in Hydrogenation of Propyne with Parahydrogen,"['palladium catalysts', 'nanodiamond/graphene support', 'propyne hydrogenation', 'parahydrogen-induced polarization', 'single-atom catalysts', 'pairwise hydrogen addition', 'NMR signal enhancement']"
10.1021_acs.jpcc.2c05218_cleaned.txt,Getting the Most out of Parahydrogen-Induced Signal Enhancement for MRI of Reacting Heterogeneous Systems,"['MRI', 'parahydrogen-induced polarization', 'heterogeneous catalysis', 'NMR signal enhancement', 'gas-phase reactions', 'hyperpolarization', 'antiphase-to-inphase conversion']"
10.1021_acs.jpcc.3c01128_cleaned.txt,LIGHT-SABRE Hyperpolarizes 1- $^ { 1 3 } { \mathsf { C } }$ ‑Pyruvate Continuously without Magnetic Field Cycling,"['nuclear spin hyperpolarization', '1-13C-pyruvate', 'LIGHT-SABRE', 'parahydrogen', 'spin order transfer', 'ultralow field NMR', 'SQUID detection']"
10.1021_acs.jpcc.3c05059_cleaned.txt,Parahydrogen-Induced Polarization in Gas-Phase Heterogeneous Hydrogenation of Epoxides,"['parahydrogen-induced polarization', 'gas-phase heterogeneous hydrogenation', 'epoxides', 'titania-supported catalysts', 'Pt/Pd/Rh catalysts', 'PHIP technique', 'reaction mechanisms']"
10.1021_acs.jpcc.4c00651_cleaned.txt,Rh-Based Intermetallic Rh−In/SiO2 Catalyst for ParahydrogenInduced Polarization,"['heterogeneous catalysts', 'parahydrogen-induced polarization', 'Rh−In bimetallic catalyst', 'X-ray photoelectron spectroscopy', 'X-ray diffraction analysis', 'NMR signal enhancement', 'propylene hydrogenation']"
10.1021_acs.jpcc.5b01799_cleaned.txt,$^{15}_{\mathsf{N}}$ Hyperpolarization by Reversible Exchange Using SABRE-SHEATH,"['NMR hyperpolarization', 'SABRE-SHEATH', 'parahydrogen', 'heteronuclear polarization', 'magnetic resonance imaging', 'spin polarization', 'Ir catalyst', 'biomedical imaging']"
10.1021_acs.jpcc.5b02036_cleaned.txt,Nanoscale Catalysts for NMR Signal Enhancement by Reversible Exchange,"['NMR signal enhancement', 'SABRE', 'heterogeneous catalysis', 'nanoscale catalysts', 'hyperpolarization', 'Ir-based catalysts', 'polymer comb catalysts']"
10.1021_acs.jpcc.6b03267_cleaned.txt,Hydrogenation of Unsaturated Six-Membered Cyclic Hydrocarbons Studied by the Parahydrogen-Induced Polarization Technique,"['hydrogenation', 'parahydrogen-induced polarization', 'six-membered cyclic hydrocarbons', 'heterogeneous catalysis', 'NMR spectroscopy', 'mechanistic studies', 'pairwise hydrogen addition']"
10.1021_acs.jpcc.6b04484_cleaned.txt,Aqueous NMR Signal Enhancement by Reversible Exchange in a Single Step Using Water-Soluble Catalysts,"['NMR signal enhancement', 'SABRE', 'water-soluble catalysts', 'iridium-based catalysts', 'hyperpolarization', 'aqueous SABRE', 'PEGylation']"
10.1021_acs.jpcc.6b07555_cleaned.txt,NMR SLIC Sensing of Hydrogenation Reactions Using Parahydrogen in Low Magnetic Fields,"['NMR spectroscopy', 'parahydrogen-induced polarization', 'hydrogenation reactions', 'low-field NMR', 'spin-lock induced crossing', 'hyperpolarization', 'industrial-scale applications']"
10.1021_acs.jpcc.6b12097_cleaned.txt,"Generalizing, Extending, and Maximizing Nitrogen-15 Hyperpolarization Induced by Parahydrogen in Reversible Exchange","['SABRE-SHEATH', 'nitrogen-15 hyperpolarization', 'NMR hyperpolarization', 'parahydrogen', 'magnetic resonance imaging', 'chemical shift anisotropy', 'polarization transfer catalysis']"
10.1021_acs.jpcc.7b00509_cleaned.txt,Extending the Lifetime of Hyperpolarized Propane Gas through Reversible Dissolution,"['hyperpolarized propane', 'parahydrogen-induced polarization', 'magnetic resonance imaging', 'spin-lattice relaxation', 'deuterated solvents', 'contrast agents', 'functional lung imaging']"
10.1021_acs.jpcc.7b01056_cleaned.txt,Parahydrogen Allows Ultrasensitive Indirect NMR Detection of Catalytic Hydrogen Complexes,"['NMR', 'Parahydrogen', 'Catalysis', 'Hydrogen Complexes', 'Spin Dynamics', 'Chemical Shift', 'Organometallic Complexes']"
10.1021_acs.jpcc.7b01899_cleaned.txt,"Parahydrogen-Induced Hyperpolarization inside Meso- and Micropores of Pt‑, Rh‑, Ir‑, and Pd-Containing Solid Catalysts","['parahydrogen-induced polarization', 'solid catalysts', 'noble metals', 'MAS NMR spectroscopy', 'hyperpolarization', 'hydrogenation', 'porous materials']"
10.1021_acs.jpcc.7b02506_cleaned.txt,2D Mapping of NMR Signal Enhancement and Relaxation for Heterogeneously Hyperpolarized Propane Gas,"['NMR', 'Hyperpolarized propane', 'PHIP', 'MRI contrast agent', 'Heterogeneous catalysis', 'Spin relaxation', 'Rh/TiO2 catalysts']"
10.1021_acs.jpcc.7b05912_cleaned.txt,"Aqueous, Heterogeneous para-Hydrogen-Induced $^ { 1 5 } _ { \mathsf { N } }$ Polarization","['para-hydrogen-induced polarization', 'heterogeneous catalysis', '$^ { 1 5 } \\mathrm { N }$ hyperpolarization', 'aqueous solutions', 'magnetic field cycling', 'NMR spectroscopy', 'biomedical applications']"
10.1021_acs.jpcc.7b11485_cleaned.txt,Spin Relays Enable Efficient Long-Range Heteronuclear Signal Amplification by Reversible Exchange,"['SABRE', 'hyperpolarization', 'heteronuclear', 'spin-spin coupling', 'metronidazole', 'NMR', 'polarization transfer']"
10.1021_acs.jpcc.7b11801_cleaned.txt,Tuning Pd−Au Bimetallic Catalysts for Heterogeneous Parahydrogen-Induced Polarization,"['Pd−Au bimetallic catalysts', 'parahydrogen-induced polarization', 'heterogeneous hydrogenation', 'NMR spectroscopy', 'catalyst synthesis methods', 'pairwise hydrogen addition', 'ensemble effect']"
10.1021_acs.jpcc.7b12069_cleaned.txt,Parahydrogen-Induced Polarization Study of the Silica-Supported Vanadium Oxo Organometallic Catalyst,"['Parahydrogen-Induced Polarization', 'Vanadium Oxo Organometallic Catalyst', 'NMR Spectroscopy', 'Catalytic Hydrogenation', 'Hyperpolarization', 'Silica-Supported Catalyst', 'Pairwise Addition Mechanism']"
10.1021_acs.jpcc.8b00283_cleaned.txt,Spin−Lattice Relaxation of Hyperpolarized Metronidazole in Signal Amplification by Reversible Exchange in Micro-Tesla Fields,"['NMR hyperpolarization', 'SABRE-SHEATH', 'metronidazole', 'spin-lattice relaxation', 'parahydrogen', 'heteronuclei', 'biomedical imaging']"
10.1021_acs.jpcc.8b05758_cleaned.txt,"Facile Removal of Homogeneous SABRE Catalysts for Purifying Hyperpolarized Metronidazole, a Potential Hypoxia Sensor","['SABRE', 'hyperpolarization', 'metronidazole', 'catalyst removal', 'NMR', 'hypoxia sensor', 'IrIMes catalyst']"
10.1021_acs.jpcc.8b06654_cleaned.txt,19F Hyperpolarization of 15N‑3-19F‑Pyridine via Signal Amplification by Reversible Exchange,"['hyperpolarization', 'SABRE', 'SABRE-SHEATH', '15N-3-19F-pyridine', 'parahydrogen', 'NMR', 'polarization transfer']"
10.1021_acs.jpcc.9b01538_cleaned.txt,Relaxation Dynamics of Nuclear Long-Lived Spin States in Propane and Propane‑d6 Hyperpolarized by Parahydrogen,"['hyperpolarized propane', 'parahydrogen-induced polarization', 'long-lived spin states', 'NMR relaxation', 'MRI contrast agents', 'spin dynamics', 'deuterated propane']"
10.1021_acs.jpcc.9b04179_cleaned.txt,Indirect Detection of Short-Lived Hydride Intermediates of Iridium N‑Heterocyclic Carbene Complexes via Chemical Exchange Saturation Transfer Spectroscopy,"['chemical exchange saturation transfer', 'hydride intermediates', 'iridium complexes', 'NMR spectroscopy', 'SABRE hyperpolarization', 'organometallic catalysis', 'spin dynamics']"
10.1021_acs.jpclett.0c03532_cleaned.txt,Zero-Field NMR J‑Spectroscopy of Organophosphorus Compounds,"['zero-field NMR', 'organophosphorus compounds', 'J-coupling', 'spin dynamics', 'chemical fingerprinting', 'atomic magnetometers', 'phosphorus-31']"
10.1021_acs.jpclett.1c02768_cleaned.txt,Zero-Field NMR of Urea,"['zero-field NMR', 'urea', 'spin topology', 'chemical exchange', 'J-coupling', 'biomolecules', 'isotopologues']"
10.1021_acs.jpclett.2c01442_cleaned.txt,Toward Optimizing and Understanding Reversible Hyperpolarization of Lactate Esters Relayed from para-Hydrogen,"['SABRE-Relay', 'hyperpolarization', 'NMR', 'lactate esters', 'parahydrogen', 'spin dynamics', 'DFT calculations']"
10.1021_acs.jpclett.2c02705_cleaned.txt,Subsecond Three-Dimensional Nitrogen-15 Magnetic Resonance Imaging Facilitated by Parahydrogen-Based Hyperpolarization,"['Magnetic Resonance Imaging', 'Nitrogen-15', 'Hyperpolarization', 'Parahydrogen', 'SLIC-SABRE', 'Fampridine', 'Molecular Imaging']"
10.1021_acs.jpclett.3c00707_cleaned.txt,Over $20 \%$ Carbon-13 Polarization of Perdeuterated Pyruvate Using Reversible Exchange with Parahydrogen and Spin-Lock Induced Crossing at 50 μT,"['Carbon-13 hyperpolarization', 'Pyruvate', 'Parahydrogen', 'Signal Amplification by Reversible Exchange (SABRE)', 'Spin-Lock Induced Crossing (SLIC)', 'Magnetic Resonance Imaging (MRI)', 'Molecular imaging probes']"
10.1021_acs.jpclett.3c02980_cleaned.txt,J Coupling Constants of <1 Hz Enable $^ { 1 3 } { \mathsf C }$ Hyperpolarization of Pyruvate via Reversible Exchange of Parahydrogen,"['hyperpolarization', 'pyruvate', 'parahydrogen', 'SABRE', 'NMR', 'spin order transfer', 'J coupling']"
10.1021_acs.jpclett.4c00875_cleaned.txt,15N Hyperpolarization of Metronidazole Antibiotic in Aqueous Media Using Phase-Separated Signal Amplification by Reversible Exchange with Parahydrogen,"['hyperpolarization', 'metronidazole', 'SABRE-SHEATH', 'MRI contrast agent', 'nitrogen-15', 'aqueous media', 'biocompatibility']"
10.1021_acs.jpclett.4c03154_cleaned.txt,High-Resolution NMR of the Hydrogenation Reaction with Parahydrogen in an Inhomogeneous Magnetic Field,"['Nuclear Magnetic Resonance', 'Parahydrogen', 'Hyperpolarization', 'Heterogeneous Catalysis', 'Multiple-Quantum Coherences', 'COSY Pulse Sequence', 'Operando Studies']"
10.1021_acs.jpclett.4c03190_cleaned.txt,High $H _ { 2 }$ Solubility of Perfluorocarbon Solvents and Their Use in Reversible Polarization Transfer from para-Hydrogen,"['perfluorocarbons', 'hydrogen solubility', 'NMR signal enhancement', 'hyperpolarization', 'SABRE catalysis', 'biomedical applications', 'polarization transfer']"
10.1021_acs.jpclett.5b00782_cleaned.txt,Hyperpolarization of “Neat” Liquids by NMR Signal Amplification by Reversible Exchange,"['NMR', 'SABRE', 'hyperpolarization', 'parahydrogen', '15N', 'pyridine', 'MRI contrast agents']"
10.1021_acs.jpclett.7b00987_cleaned.txt,Long-Lived $^{13}C_2$ Nuclear Spin States Hyperpolarized by Parahydrogen in Reversible Exchange at Microtesla Fields,"['hyperpolarization', 'parahydrogen', 'SABRE-SHEATH', 'nuclear magnetic resonance', 'singlet states', 'carbon-13', 'magnetic resonance imaging']"
10.1021_acs.jpclett.7b03026_cleaned.txt,SABRE-Relay,"['SABRE', 'hyperpolarization', 'para-hydrogen', 'NMR', 'singlet spin order', 'metal complexes', 'polarization transfer']"
10.1021_acs.jpclett.8b02669_cleaned.txt,Quasi-Resonance Signal Amplification by Reversible Exchange,"['NMR signal amplification', 'SABRE hyperpolarization', 'radio frequency irradiation', 'low magnetic field', 'spin-lock induced crossing', 'metronidazole', 'hypoxia sensing']"
10.1021_acs.jpclett.9b01505_cleaned.txt,Quasi-Resonance Fluorine-19 Signal Amplification by Reversible Exchange,"['SABRE', 'hyperpolarization', 'fluorine-19', 'QUASR-SABRE', 'NMR spectroscopy', 'parahydrogen', 'polarization transfer']"
10.1021_acs.jpclett.9b02194_cleaned.txt,Low-Concentration Measurements of Nuclear Spin-Induced Optical Rotation Using SABRE Hyperpolarization,"['Nuclear spin-induced optical rotation', 'SABRE hyperpolarization', 'Nuclear magneto-optic effect', 'Pyridine', 'Pyrazine', 'First-principles calculations', 'Low-concentration solutions']"
10.1021_acs.organomet.5b00311_cleaned.txt,Catalytic Transfer of Magnetism Using a Neutral Iridium Phenoxide Complex,"['iridium carbene complex', 'SABRE', 'hyperpolarization', 'NMR spectroscopy', 'polarization transfer catalysis', 'neutral catalyst', 'solvent tolerance']"
10.1021_acscatal.0c03727_cleaned.txt,Cobalt-Catalyzed Hyperpolarization of Structurally Intact Olefins,"['SABRE', 'hyperpolarization', 'olefins', 'cobalt', 'NMR spectroscopy', 'magnetic resonance imaging', 'first-row transition metal']"
10.1021_acscatal.2c05659_cleaned.txt,Understanding Heterogeneous Catalytic Hydrogenation by Parahydrogen-Induced Polarization NMR Spectroscopy,"['parahydrogen-induced polarization', 'heterogeneous hydrogenation', 'NMR', 'catalyst', 'reaction mechanism', 'hyperpolarization', 'pairwise addition', 'SMSI effect']"
10.1021_acscatal.3c05378_cleaned.txt,"Metal-Mediated Catalytic Polarization Transfer from para Hydrogen to 3,5-Dihalogenated Pyridines","['SABRE catalysis', 'iridium', 'NMR', 'hyperpolarization', 'pyridine', 'parahydrogen', 'catalysis', 'polarization transfer', '3,5-dihalogenated pyridines']"
10.1021_acscatal.3c05968_cleaned.txt,The Role of Adsorbed Species in 1‑Butene Isomerization,"['1-butene isomerization', 'Pd−Au bimetallic nanoparticles', 'parahydrogen-induced polarization NMR', 'catalyst surface species', 'hydrogenation pathways', 'sulfur contaminants', 'PVP ligands']"
10.1021_acscatal.4c07870_cleaned.txt,Unconventional Parahydrogen-Induced Hyperpolarization Effects in Chemistry and Catalysis,"['parahydrogen', 'hyperpolarization', 'NMR', 'catalysis', 'hydrogenases', 'PHIP', 'SABRE', 'mechanistic studies']"
10.1021_acscatal.9b05000_cleaned.txt,In Situ Monitoring of Heterogeneous Catalytic Hydrogenation via 129Xe NMR Spectroscopy and Proton MRI,"['129Xe NMR spectroscopy', 'heterogeneous catalysis', 'hyperpolarization', 'NMR thermometry', 'proton MRI', 'spin-exchange optical pumping', 'parahydrogen-induced polarization']"
10.1021_acsmeasuresciau.2c00055_cleaned.txt,Enhancing $1 9 F$ Benchtop NMR Spectroscopy by Combining paraHydrogen Hyperpolarization and Multiplet Refocusing,"['benchtop NMR spectroscopy', 'SABRE hyperpolarization', 'NMR sensitivity enhancement', 'SHARPER', '$^ { 1 9 } F$ NMR', 'fluoropyridines', 'multiplet refocusing']"
10.1021_acsmeasuresciau.2c00065_cleaned.txt,Real-Time Reaction Monitoring of Azide−Alkyne Cycloadditions Using Benchtop NMR-Based Signal Amplification by Reversible Exchange (SABRE),"['NMR', 'hyperpolarization', 'signal amplification by reversible exchange', 'triazole', 'reaction monitoring', 'click chemistry', 'benchtop NMR']"
10.1021_acsomega.8b00983_cleaned.txt,Synthesis of Unsaturated Precursors for Parahydrogen-Induced Polarization and Molecular Imaging of 1-13C-Acetates and 1-13C-Pyruvates via Side Arm Hydrogenation,"['parahydrogen-induced polarization', 'molecular imaging', '13C-acetates', '13C-pyruvates', 'hyperpolarization', 'NMR spectroscopy', 'MRI imaging']"
10.1021_acssensors.2c01608_cleaned.txt,"Proton-Only Sensing of Hyperpolarized [1,2-13C2]pyruvate","['Hyperpolarized MRI', '13C-hyperpolarized pyruvate', 'Proton-only MRI', 'Singlet state', 'Spin-lock induced crossing', 'Parahydrogen', 'Molecular imaging']"
10.1021_acssensors.3c01369_cleaned.txt,Ultra-Low-Cost Disposable Hand-Held Clinical-Scale Propane Gas Hyperpolarizer for Pulmonary Magnetic Resonance Imaging Sensing,"['MRI', 'hyperpolarization', 'imaging agents', 'NMR spectroscopy', 'parahydrogen', 'propane', 'pulmonary imaging']"
10.1021_acssensors.3c02075_cleaned.txt,Carbon-13 Radiofrequency Amplification by Stimulated Emission of Radiation of the Hyperpolarized Ketone and Hemiketal Forms of Allyl [1-13C]Pyruvate,"['NMR', 'hyperpolarization', 'pyruvate', 'C-13', 'parahydrogen', 'RASER', 'MRI']"
10.1021_acssensors.4c01102_cleaned.txt,"SABRE-SHEATH Hyperpolarization of [1,5-13C2]Z-OMPD for Noninvasive pH Sensing","['NMR', 'hyperpolarization', 'pH sensing', 'SABRE-SHEATH', 'Z-OMPD', 'carbon-13', 'magnetic resonance']"
10.1021_acssensors.6b00231_cleaned.txt,15N Hyperpolarization of Imidazole-15N2 for Magnetic Resonance pH Sensing via SABRE-SHEATH,"['NMR', 'hyperpolarization', 'SABRE-SHEATH', 'imidazole', 'pH sensing', '15N', 'chemical shift']"
10.1021_ar2003094_cleaned.txt,Application of Parahydrogen Induced Polarization Techniques in NMR Spectroscopy and Imaging,"['NMR spectroscopy', 'MRI', 'parahydrogen induced polarization', 'hyperpolarization', 'signal enhancement', 'SABRE', 'organometallic chemistry']"
10.1021_cs500426a_cleaned.txt,"Evaluation of the Mechanism of Heterogeneous Hydrogenation of α,β-Unsaturated Carbonyl Compounds via Pairwise Hydrogen Addition","['parahydrogen-induced polarization', 'heterogeneous hydrogenation', 'α,β-unsaturated carbonyl compounds', 'reaction mechanism', 'pairwise hydrogen addition', 'NMR spectroscopy', 'catalysis']"
10.1021_ed300775h_cleaned.txt,Parahydrogen-Induced Polarization in the Study of Rhodium(I)-Catalyzed Alkyne Hydrogenation,"['Parahydrogen-Induced Polarization', 'Rhodium(I) Catalysis', 'Alkyne Hydrogenation', 'Undergraduate Laboratory', 'Mechanistic Studies', 'NMR Spectroscopy', 'Organometallic Chemistry']"
10.1021_ic401783c_cleaned.txt,Iridium(III) Hydrido N‑Heterocyclic Carbene−Phosphine Complexes as Catalysts in Magnetization Transfer Reactions,"['Iridium(III) complexes', 'N-Heterocyclic Carbene', 'Phosphine ligands', 'Magnetization transfer', 'SABRE', 'Hyperpolarization', 'NMR spectroscopy']"
10.1021_ja101399q_cleaned.txt,Para-hydrogenated Glucose Derivatives as Potential $^{13}\mathrm{C}$-Hyperpolarized Probes for Magnetic Resonance Imaging,"['para-hydrogen-induced polarization', 'magnetic resonance imaging', 'glucose derivatives', 'hyperpolarized probes', 'carbon-13 MRI', 'cellular uptake', 'ester derivatives']"
10.1021_ja200299u_cleaned.txt,Iridium N-Heterocyclic Carbene Complexes as Efficient Catalysts for Magnetization Transfer from para-Hydrogen,"['NMR spectroscopy', 'hyperpolarization', 'iridium complexes', 'N-heterocyclic carbene', 'SABRE', 'magnetization transfer', 'DFT calculations']"
10.1021_ja2040865_cleaned.txt,Real-Time Molecular Imaging of Tricarboxylic Acid Cycle Metabolism in Vivo by Hyperpolarized 1-13C Diethyl Succinate,"['Tricarboxylic Acid Cycle', 'Hyperpolarized Diethyl Succinate', 'Molecular Imaging', 'Magnetic Resonance Spectroscopy', 'Metabolic Imaging', 'Parahydrogen-Induced Polarization', 'In Vivo Metabolism']"
10.1021_ja210639c_cleaned.txt,PASADENA Hyperpolarized $^{13}\mathsf{C}$ Phospholactate,"['hyperpolarization', 'phospholactate', 'PASADENA', 'metabolic contrast agents', 'NMR spectroscopy', 'parahydrogen-induced polarization', 'spin-spin couplings']"
10.1021_ja2112405_cleaned.txt,Zero-Field NMR Enhanced by Parahydrogen in Reversible Exchange,"['zero-field NMR', 'parahydrogen induced polarization', 'optical atomic magnetometer', 'NH-PHIP', 'J-coupling network', 'hyperpolarization', 'chemical analysis']"
